guid,loginDateFormat,loginDay
1963521,2018-05-13 12:54:16,2018-05-13
162185,2018-05-13 12:54:17,2018-05-13
697308,2018-05-13 12:54:19,2018-05-13
1252142,2018-05-13 12:54:35,2018-05-13
763787,2018-05-13 12:54:35,2018-05-13
2117756,2018-05-13 12:54:36,2018-05-13
2109201,2018-05-13 12:54:37,2018-05-13
1401946,2018-05-13 12:54:39,2018-05-13
2117756,2018-05-13 12:54:41,2018-05-13
1552700,2018-05-13 12:54:43,2018-05-13
2093078,2018-05-13 12:54:44,2018-05-13
2097170,2018-05-13 12:54:55,2018-05-13
788996,2018-05-13 12:54:58,2018-05-13
2009923,2018-05-13 12:55:04,2018-05-13
991601,2018-05-13 12:55:06,2018-05-13
1378457,2018-05-13 12:55:06,2018-05-13
1950512,2018-05-13 12:55:07,2018-05-13
2048499,2018-05-13 12:55:17,2018-05-13
1558839,2018-05-13 12:55:18,2018-05-13
1982377,2018-05-13 12:55:28,2018-05-13
1301596,2018-05-13 12:55:31,2018-05-13
2003248,2018-05-13 12:55:33,2018-05-13
1087147,2018-05-13 12:55:34,2018-05-13
1213251,2018-05-13 12:55:37,2018-05-13
1164649,2018-05-13 12:55:37,2018-05-13
2115582,2018-05-13 12:55:46,2018-05-13
1559858,2018-05-13 12:55:50,2018-05-13
1672367,2018-05-13 12:55:55,2018-05-13
1150542,2018-05-13 12:55:56,2018-05-13
821964,2018-05-13 12:56:00,2018-05-13
817099,2018-05-13 12:56:01,2018-05-13
1193403,2018-05-13 12:56:02,2018-05-13
1155309,2018-05-13 12:56:05,2018-05-13
171723,2018-05-13 12:56:17,2018-05-13
1425020,2018-05-13 12:56:18,2018-05-13
1241493,2018-05-13 12:56:18,2018-05-13
2034500,2018-05-13 12:56:20,2018-05-13
1982388,2018-05-13 12:56:31,2018-05-13
1150822,2018-05-13 12:56:34,2018-05-13
1265225,2018-05-13 12:56:34,2018-05-13
1351016,2018-05-13 12:56:35,2018-05-13
1552700,2018-05-13 12:56:38,2018-05-13
627851,2018-05-13 12:56:38,2018-05-13
1259069,2018-05-13 12:56:40,2018-05-13
2117746,2018-05-13 12:56:41,2018-05-13
146852,2018-05-13 12:56:51,2018-05-13
619560,2018-05-13 12:56:58,2018-05-13
1735112,2018-05-13 12:57:00,2018-05-13
1930310,2018-05-13 12:57:00,2018-05-13
1092934,2018-05-13 12:57:10,2018-05-13
1232924,2018-05-13 12:57:24,2018-05-13
1367929,2018-05-13 12:57:24,2018-05-13
86278,2018-05-13 12:57:35,2018-05-13
1613934,2018-05-13 12:57:43,2018-05-13
1393871,2018-05-13 12:57:55,2018-05-13
748009,2018-05-13 12:57:55,2018-05-13
750593,2018-05-13 12:57:57,2018-05-13
681283,2018-05-13 12:58:02,2018-05-13
2113333,2018-05-13 12:58:10,2018-05-13
1738422,2018-05-13 12:58:11,2018-05-13
1565515,2018-05-13 12:58:12,2018-05-13
1347340,2018-05-13 12:58:13,2018-05-13
1862852,2018-05-13 12:58:14,2018-05-13
862641,2018-05-13 12:58:17,2018-05-13
2107943,2018-05-13 12:58:18,2018-05-13
1175519,2018-05-13 12:58:20,2018-05-13
1883511,2018-05-13 12:58:24,2018-05-13
666186,2018-05-13 12:58:39,2018-05-13
750593,2018-05-13 12:58:46,2018-05-13
1284565,2018-05-13 12:58:50,2018-05-13
1295724,2018-05-13 12:58:50,2018-05-13
682542,2018-05-13 12:58:52,2018-05-13
2108020,2018-05-13 12:58:54,2018-05-13
1889192,2018-05-13 12:58:55,2018-05-13
1534388,2018-05-13 12:59:03,2018-05-13
968926,2018-05-13 12:59:04,2018-05-13
2038945,2018-05-13 12:59:07,2018-05-13
2022857,2018-05-13 12:59:11,2018-05-13
1675175,2018-05-13 12:59:11,2018-05-13
-5,2018-05-13 12:59:12,2018-05-13
1970485,2018-05-13 12:59:13,2018-05-13
854809,2018-05-13 12:59:15,2018-05-13
1087653,2018-05-13 12:59:20,2018-05-13
2116598,2018-05-13 12:59:23,2018-05-13
966815,2018-05-13 12:59:26,2018-05-13
1295399,2018-05-13 12:59:29,2018-05-13
2113507,2018-05-13 12:59:31,2018-05-13
681604,2018-05-13 12:59:42,2018-05-13
1173665,2018-05-13 12:59:43,2018-05-13
1408303,2018-05-13 12:59:45,2018-05-13
1550612,2018-05-13 12:59:52,2018-05-13
763787,2018-05-13 12:59:52,2018-05-13
1616524,2018-05-13 12:59:55,2018-05-13
594687,2018-05-13 12:59:56,2018-05-13
1298768,2018-05-13 13:00:06,2018-05-13
1675175,2018-05-13 13:00:06,2018-05-13
1776565,2018-05-13 13:00:06,2018-05-13
1558146,2018-05-13 13:00:18,2018-05-13
1572893,2018-05-13 13:00:20,2018-05-13
738782,2018-05-13 13:00:23,2018-05-13
1895081,2018-05-13 13:00:24,2018-05-13
1175599,2018-05-13 13:00:27,2018-05-13
1291339,2018-05-13 13:00:40,2018-05-13
1998899,2018-05-13 13:00:44,2018-05-13
1191178,2018-05-13 13:00:46,2018-05-13
2066731,2018-05-13 13:00:57,2018-05-13
1642113,2018-05-13 13:00:59,2018-05-13
640479,2018-05-13 13:01:06,2018-05-13
1835913,2018-05-13 13:01:12,2018-05-13
1358546,2018-05-13 13:01:16,2018-05-13
988596,2018-05-13 13:01:27,2018-05-13
2103112,2018-05-13 13:01:27,2018-05-13
2006974,2018-05-13 13:01:31,2018-05-13
1207663,2018-05-13 13:01:31,2018-05-13
582518,2018-05-13 13:01:34,2018-05-13
1489429,2018-05-13 13:01:37,2018-05-13
795180,2018-05-13 13:01:42,2018-05-13
1087297,2018-05-13 13:01:44,2018-05-13
2070007,2018-05-13 13:01:45,2018-05-13
1331637,2018-05-13 13:01:49,2018-05-13
907729,2018-05-13 13:01:52,2018-05-13
1177402,2018-05-13 13:01:53,2018-05-13
1437298,2018-05-13 13:01:54,2018-05-13
1146617,2018-05-13 13:01:57,2018-05-13
994528,2018-05-13 13:02:06,2018-05-13
-4,2018-05-13 13:02:07,2018-05-13
1305820,2018-05-13 13:02:08,2018-05-13
1191985,2018-05-13 13:02:15,2018-05-13
1413148,2018-05-13 13:02:15,2018-05-13
1834084,2018-05-13 13:02:17,2018-05-13
1689032,2018-05-13 13:02:20,2018-05-13
1953129,2018-05-13 13:02:23,2018-05-13
1750259,2018-05-13 13:02:23,2018-05-13
-4,2018-05-13 13:02:23,2018-05-13
1617855,2018-05-13 13:02:29,2018-05-13
-4,2018-05-13 13:02:33,2018-05-13
1134811,2018-05-13 13:02:38,2018-05-13
-5,2018-05-13 13:02:39,2018-05-13
2057076,2018-05-13 13:02:44,2018-05-13
109724,2018-05-13 13:02:49,2018-05-13
1173421,2018-05-13 13:02:50,2018-05-13
1472175,2018-05-13 13:02:53,2018-05-13
2102143,2018-05-13 13:02:57,2018-05-13
1565515,2018-05-13 13:02:59,2018-05-13
1340393,2018-05-13 13:03:00,2018-05-13
1381226,2018-05-13 13:03:01,2018-05-13
1939879,2018-05-13 13:03:03,2018-05-13
754837,2018-05-13 13:03:05,2018-05-13
2060896,2018-05-13 13:03:22,2018-05-13
1201720,2018-05-13 13:03:23,2018-05-13
1379088,2018-05-13 13:03:29,2018-05-13
1701270,2018-05-13 13:03:39,2018-05-13
1731480,2018-05-13 13:03:53,2018-05-13
833253,2018-05-13 13:03:54,2018-05-13
1169911,2018-05-13 13:03:54,2018-05-13
724534,2018-05-13 13:03:56,2018-05-13
1474416,2018-05-13 13:04:04,2018-05-13
1916540,2018-05-13 13:04:13,2018-05-13
2117765,2018-05-13 13:04:14,2018-05-13
1905180,2018-05-13 13:04:19,2018-05-13
756901,2018-05-13 13:04:21,2018-05-13
1583906,2018-05-13 13:04:25,2018-05-13
1808984,2018-05-13 13:04:29,2018-05-13
1211047,2018-05-13 13:04:38,2018-05-13
922149,2018-05-13 13:04:39,2018-05-13
682191,2018-05-13 13:04:46,2018-05-13
1238023,2018-05-13 13:04:54,2018-05-13
2083697,2018-05-13 13:04:57,2018-05-13
1184265,2018-05-13 13:05:00,2018-05-13
1435427,2018-05-13 13:05:01,2018-05-13
1925437,2018-05-13 13:05:19,2018-05-13
243696,2018-05-13 13:05:34,2018-05-13
2024190,2018-05-13 13:05:35,2018-05-13
582518,2018-05-13 13:05:36,2018-05-13
1289265,2018-05-13 13:05:45,2018-05-13
2079742,2018-05-13 13:05:51,2018-05-13
1207396,2018-05-13 13:05:59,2018-05-13
1619526,2018-05-13 13:06:05,2018-05-13
1342452,2018-05-13 13:06:05,2018-05-13
2117592,2018-05-13 13:06:07,2018-05-13
2117446,2018-05-13 13:06:10,2018-05-13
1247946,2018-05-13 13:06:15,2018-05-13
919365,2018-05-13 13:06:24,2018-05-13
1636853,2018-05-13 13:06:27,2018-05-13
1950512,2018-05-13 13:06:30,2018-05-13
1358546,2018-05-13 13:06:38,2018-05-13
758517,2018-05-13 13:06:52,2018-05-13
1261260,2018-05-13 13:06:56,2018-05-13
1939512,2018-05-13 13:06:59,2018-05-13
2117768,2018-05-13 13:07:08,2018-05-13
1201720,2018-05-13 13:07:08,2018-05-13
1724161,2018-05-13 13:07:14,2018-05-13
2084040,2018-05-13 13:07:18,2018-05-13
1271254,2018-05-13 13:07:18,2018-05-13
1834653,2018-05-13 13:07:22,2018-05-13
1290170,2018-05-13 13:07:27,2018-05-13
1258943,2018-05-13 13:07:29,2018-05-13
1557251,2018-05-13 13:07:29,2018-05-13
1206178,2018-05-13 13:07:29,2018-05-13
1656529,2018-05-13 13:07:31,2018-05-13
1293242,2018-05-13 13:07:32,2018-05-13
1235287,2018-05-13 13:07:35,2018-05-13
2117666,2018-05-13 13:07:36,2018-05-13
1250246,2018-05-13 13:07:40,2018-05-13
619490,2018-05-13 13:08:17,2018-05-13
1218582,2018-05-13 13:08:27,2018-05-13
1405949,2018-05-13 13:08:30,2018-05-13
1256120,2018-05-13 13:08:33,2018-05-13
1699403,2018-05-13 13:08:43,2018-05-13
1768915,2018-05-13 13:08:45,2018-05-13
1656640,2018-05-13 13:08:56,2018-05-13
1767461,2018-05-13 13:08:57,2018-05-13
1203489,2018-05-13 13:08:57,2018-05-13
1963691,2018-05-13 13:09:04,2018-05-13
2089743,2018-05-13 13:09:04,2018-05-13
1631087,2018-05-13 13:09:08,2018-05-13
1447666,2018-05-13 13:09:16,2018-05-13
1355899,2018-05-13 13:09:20,2018-05-13
1159471,2018-05-13 13:09:22,2018-05-13
1753349,2018-05-13 13:09:23,2018-05-13
1613552,2018-05-13 13:09:25,2018-05-13
1013035,2018-05-13 13:09:26,2018-05-13
1393871,2018-05-13 13:09:28,2018-05-13
1261714,2018-05-13 13:09:31,2018-05-13
840764,2018-05-13 13:09:32,2018-05-13
2111172,2018-05-13 13:09:37,2018-05-13
2039907,2018-05-13 13:09:43,2018-05-13
758517,2018-05-13 13:09:49,2018-05-13
1275898,2018-05-13 13:09:52,2018-05-13
1596270,2018-05-13 13:09:54,2018-05-13
1242503,2018-05-13 13:09:58,2018-05-13
2115012,2018-05-13 13:10:07,2018-05-13
1255828,2018-05-13 13:10:17,2018-05-13
783748,2018-05-13 13:10:22,2018-05-13
1199477,2018-05-13 13:10:30,2018-05-13
1234276,2018-05-13 13:10:32,2018-05-13
1915401,2018-05-13 13:10:34,2018-05-13
859698,2018-05-13 13:10:36,2018-05-13
1255828,2018-05-13 13:10:47,2018-05-13
1949133,2018-05-13 13:10:47,2018-05-13
2114482,2018-05-13 13:11:00,2018-05-13
1629483,2018-05-13 13:11:09,2018-05-13
581343,2018-05-13 13:11:09,2018-05-13
1269935,2018-05-13 13:11:10,2018-05-13
-4,2018-05-13 13:11:14,2018-05-13
2106952,2018-05-13 13:11:15,2018-05-13
787225,2018-05-13 13:11:20,2018-05-13
1392898,2018-05-13 13:11:21,2018-05-13
2116642,2018-05-13 13:11:21,2018-05-13
952039,2018-05-13 13:11:22,2018-05-13
-4,2018-05-13 13:11:24,2018-05-13
681283,2018-05-13 13:11:26,2018-05-13
2037965,2018-05-13 13:11:29,2018-05-13
-4,2018-05-13 13:11:30,2018-05-13
1156898,2018-05-13 13:11:33,2018-05-13
1212585,2018-05-13 13:11:40,2018-05-13
983476,2018-05-13 13:11:42,2018-05-13
-4,2018-05-13 13:11:42,2018-05-13
889624,2018-05-13 13:11:45,2018-05-13
1469821,2018-05-13 13:11:46,2018-05-13
1547957,2018-05-13 13:11:47,2018-05-13
-4,2018-05-13 13:11:49,2018-05-13
1232061,2018-05-13 13:11:52,2018-05-13
1901320,2018-05-13 13:11:54,2018-05-13
1176211,2018-05-13 13:11:59,2018-05-13
677176,2018-05-13 13:12:04,2018-05-13
-4,2018-05-13 13:12:05,2018-05-13
1187260,2018-05-13 13:12:06,2018-05-13
1295724,2018-05-13 13:12:09,2018-05-13
984862,2018-05-13 13:12:16,2018-05-13
86390,2018-05-13 13:12:22,2018-05-13
2093973,2018-05-13 13:12:28,2018-05-13
1975829,2018-05-13 13:12:52,2018-05-13
1197578,2018-05-13 13:12:54,2018-05-13
909588,2018-05-13 13:12:58,2018-05-13
1367929,2018-05-13 13:12:59,2018-05-13
1919641,2018-05-13 13:13:02,2018-05-13
889915,2018-05-13 13:13:17,2018-05-13
238335,2018-05-13 13:13:19,2018-05-13
1887074,2018-05-13 13:13:23,2018-05-13
669075,2018-05-13 13:13:25,2018-05-13
647549,2018-05-13 13:13:30,2018-05-13
1201211,2018-05-13 13:13:36,2018-05-13
1199958,2018-05-13 13:13:42,2018-05-13
1266508,2018-05-13 13:13:43,2018-05-13
1238063,2018-05-13 13:13:45,2018-05-13
2001472,2018-05-13 13:13:47,2018-05-13
1284565,2018-05-13 13:14:01,2018-05-13
2111687,2018-05-13 13:14:05,2018-05-13
1270873,2018-05-13 13:14:15,2018-05-13
2117746,2018-05-13 13:14:22,2018-05-13
-4,2018-05-13 13:14:22,2018-05-13
1335866,2018-05-13 13:14:23,2018-05-13
1188165,2018-05-13 13:14:23,2018-05-13
985768,2018-05-13 13:14:24,2018-05-13
1239732,2018-05-13 13:14:25,2018-05-13
1606316,2018-05-13 13:14:29,2018-05-13
1188261,2018-05-13 13:14:29,2018-05-13
2048499,2018-05-13 13:14:30,2018-05-13
1589660,2018-05-13 13:14:39,2018-05-13
630917,2018-05-13 13:14:41,2018-05-13
1238023,2018-05-13 13:14:45,2018-05-13
1702364,2018-05-13 13:14:46,2018-05-13
1834084,2018-05-13 13:14:52,2018-05-13
1176399,2018-05-13 13:14:52,2018-05-13
1198604,2018-05-13 13:14:54,2018-05-13
-5,2018-05-13 13:15:12,2018-05-13
2114507,2018-05-13 13:15:15,2018-05-13
1211047,2018-05-13 13:15:25,2018-05-13
1180707,2018-05-13 13:15:26,2018-05-13
2114889,2018-05-13 13:15:29,2018-05-13
850554,2018-05-13 13:15:36,2018-05-13
1558146,2018-05-13 13:15:37,2018-05-13
1656497,2018-05-13 13:15:44,2018-05-13
1478251,2018-05-13 13:15:52,2018-05-13
110921,2018-05-13 13:15:53,2018-05-13
1679273,2018-05-13 13:15:57,2018-05-13
1398813,2018-05-13 13:16:06,2018-05-13
1833851,2018-05-13 13:16:06,2018-05-13
2049588,2018-05-13 13:16:06,2018-05-13
1263109,2018-05-13 13:16:07,2018-05-13
1180510,2018-05-13 13:16:10,2018-05-13
1963766,2018-05-13 13:16:12,2018-05-13
2077565,2018-05-13 13:16:14,2018-05-13
1156748,2018-05-13 13:16:14,2018-05-13
1177588,2018-05-13 13:16:15,2018-05-13
2025537,2018-05-13 13:16:15,2018-05-13
650665,2018-05-13 13:16:15,2018-05-13
637783,2018-05-13 13:16:20,2018-05-13
2085717,2018-05-13 13:16:22,2018-05-13
2113286,2018-05-13 13:16:24,2018-05-13
1396635,2018-05-13 13:16:33,2018-05-13
949969,2018-05-13 13:16:42,2018-05-13
1505840,2018-05-13 13:16:48,2018-05-13
1319267,2018-05-13 13:16:50,2018-05-13
1910074,2018-05-13 13:16:54,2018-05-13
1249669,2018-05-13 13:16:57,2018-05-13
1182868,2018-05-13 13:17:01,2018-05-13
1844328,2018-05-13 13:17:04,2018-05-13
1477783,2018-05-13 13:17:06,2018-05-13
977465,2018-05-13 13:17:11,2018-05-13
1240678,2018-05-13 13:17:14,2018-05-13
1254883,2018-05-13 13:17:15,2018-05-13
2034980,2018-05-13 13:17:17,2018-05-13
1593293,2018-05-13 13:17:26,2018-05-13
218151,2018-05-13 13:17:29,2018-05-13
1275298,2018-05-13 13:17:29,2018-05-13
1182493,2018-05-13 13:17:34,2018-05-13
1849474,2018-05-13 13:17:43,2018-05-13
813934,2018-05-13 13:17:43,2018-05-13
1186779,2018-05-13 13:17:49,2018-05-13
1442471,2018-05-13 13:17:51,2018-05-13
2020671,2018-05-13 13:17:57,2018-05-13
1939683,2018-05-13 13:18:07,2018-05-13
1173539,2018-05-13 13:18:08,2018-05-13
2107332,2018-05-13 13:18:13,2018-05-13
2089894,2018-05-13 13:18:23,2018-05-13
1292875,2018-05-13 13:18:29,2018-05-13
645110,2018-05-13 13:18:37,2018-05-13
2107911,2018-05-13 13:18:51,2018-05-13
1200358,2018-05-13 13:18:52,2018-05-13
888180,2018-05-13 13:18:54,2018-05-13
741259,2018-05-13 13:18:55,2018-05-13
2117768,2018-05-13 13:19:04,2018-05-13
1183770,2018-05-13 13:19:04,2018-05-13
1475949,2018-05-13 13:19:05,2018-05-13
2116011,2018-05-13 13:19:12,2018-05-13
2082414,2018-05-13 13:19:26,2018-05-13
1173828,2018-05-13 13:19:33,2018-05-13
1245066,2018-05-13 13:19:38,2018-05-13
1639468,2018-05-13 13:19:43,2018-05-13
1323567,2018-05-13 13:19:46,2018-05-13
1217521,2018-05-13 13:19:50,2018-05-13
762834,2018-05-13 13:20:05,2018-05-13
1951065,2018-05-13 13:20:06,2018-05-13
1226548,2018-05-13 13:20:06,2018-05-13
1193304,2018-05-13 13:20:08,2018-05-13
2034024,2018-05-13 13:20:11,2018-05-13
1767461,2018-05-13 13:20:16,2018-05-13
1230039,2018-05-13 13:20:19,2018-05-13
1474480,2018-05-13 13:20:21,2018-05-13
2112232,2018-05-13 13:20:40,2018-05-13
833253,2018-05-13 13:20:40,2018-05-13
1280344,2018-05-13 13:20:41,2018-05-13
730168,2018-05-13 13:20:46,2018-05-13
1455490,2018-05-13 13:20:55,2018-05-13
2117746,2018-05-13 13:20:56,2018-05-13
1594057,2018-05-13 13:21:03,2018-05-13
1328021,2018-05-13 13:21:06,2018-05-13
2095364,2018-05-13 13:21:17,2018-05-13
1927982,2018-05-13 13:21:23,2018-05-13
1864206,2018-05-13 13:21:35,2018-05-13
1973162,2018-05-13 13:21:35,2018-05-13
1212585,2018-05-13 13:21:48,2018-05-13
1170081,2018-05-13 13:21:49,2018-05-13
1579400,2018-05-13 13:21:52,2018-05-13
1980374,2018-05-13 13:21:54,2018-05-13
1656529,2018-05-13 13:22:06,2018-05-13
862476,2018-05-13 13:22:14,2018-05-13
1020248,2018-05-13 13:22:18,2018-05-13
1209063,2018-05-13 13:22:24,2018-05-13
1175900,2018-05-13 13:22:29,2018-05-13
994083,2018-05-13 13:22:30,2018-05-13
1428090,2018-05-13 13:22:43,2018-05-13
-5,2018-05-13 13:22:43,2018-05-13
1307085,2018-05-13 13:22:50,2018-05-13
1388761,2018-05-13 13:23:00,2018-05-13
805923,2018-05-13 13:23:01,2018-05-13
1661556,2018-05-13 13:23:06,2018-05-13
1689032,2018-05-13 13:23:15,2018-05-13
2091104,2018-05-13 13:23:15,2018-05-13
1182868,2018-05-13 13:23:25,2018-05-13
1973166,2018-05-13 13:23:26,2018-05-13
1766179,2018-05-13 13:23:29,2018-05-13
813894,2018-05-13 13:23:34,2018-05-13
1853075,2018-05-13 13:23:37,2018-05-13
1815814,2018-05-13 13:23:37,2018-05-13
1973122,2018-05-13 13:23:43,2018-05-13
1455490,2018-05-13 13:23:47,2018-05-13
1302668,2018-05-13 13:23:58,2018-05-13
919303,2018-05-13 13:24:04,2018-05-13
1259355,2018-05-13 13:24:04,2018-05-13
1162238,2018-05-13 13:24:04,2018-05-13
1256631,2018-05-13 13:24:21,2018-05-13
1377334,2018-05-13 13:24:23,2018-05-13
1588587,2018-05-13 13:24:24,2018-05-13
1878705,2018-05-13 13:24:32,2018-05-13
738782,2018-05-13 13:24:33,2018-05-13
1225190,2018-05-13 13:24:33,2018-05-13
1164066,2018-05-13 13:24:39,2018-05-13
789339,2018-05-13 13:24:41,2018-05-13
1181713,2018-05-13 13:24:43,2018-05-13
1366309,2018-05-13 13:24:46,2018-05-13
2066643,2018-05-13 13:24:53,2018-05-13
-4,2018-05-13 13:24:53,2018-05-13
1188947,2018-05-13 13:24:54,2018-05-13
1842912,2018-05-13 13:25:01,2018-05-13
680144,2018-05-13 13:25:03,2018-05-13
1185284,2018-05-13 13:25:03,2018-05-13
1833956,2018-05-13 13:25:05,2018-05-13
-4,2018-05-13 13:25:11,2018-05-13
1935759,2018-05-13 13:25:15,2018-05-13
1174302,2018-05-13 13:25:23,2018-05-13
1411934,2018-05-13 13:25:25,2018-05-13
2014478,2018-05-13 13:25:40,2018-05-13
1826868,2018-05-13 13:25:49,2018-05-13
918685,2018-05-13 13:25:54,2018-05-13
1224551,2018-05-13 13:26:02,2018-05-13
921826,2018-05-13 13:26:32,2018-05-13
2047018,2018-05-13 13:26:34,2018-05-13
1211319,2018-05-13 13:26:35,2018-05-13
1185494,2018-05-13 13:26:43,2018-05-13
1298768,2018-05-13 13:26:45,2018-05-13
1306842,2018-05-13 13:26:47,2018-05-13
1417149,2018-05-13 13:26:49,2018-05-13
1474740,2018-05-13 13:26:53,2018-05-13
134895,2018-05-13 13:26:56,2018-05-13
2116811,2018-05-13 13:27:01,2018-05-13
1479865,2018-05-13 13:27:07,2018-05-13
1672198,2018-05-13 13:27:12,2018-05-13
2113013,2018-05-13 13:27:12,2018-05-13
2090680,2018-05-13 13:27:13,2018-05-13
1616524,2018-05-13 13:27:13,2018-05-13
1834653,2018-05-13 13:27:15,2018-05-13
1018482,2018-05-13 13:27:31,2018-05-13
1924475,2018-05-13 13:27:35,2018-05-13
1336204,2018-05-13 13:27:36,2018-05-13
581343,2018-05-13 13:27:38,2018-05-13
2117780,2018-05-13 13:27:44,2018-05-13
784346,2018-05-13 13:27:46,2018-05-13
1953652,2018-05-13 13:27:47,2018-05-13
834757,2018-05-13 13:27:47,2018-05-13
1175599,2018-05-13 13:27:47,2018-05-13
2021234,2018-05-13 13:27:50,2018-05-13
679844,2018-05-13 13:27:50,2018-05-13
2085398,2018-05-13 13:27:57,2018-05-13
793205,2018-05-13 13:28:02,2018-05-13
681298,2018-05-13 13:28:05,2018-05-13
846504,2018-05-13 13:28:09,2018-05-13
634040,2018-05-13 13:28:12,2018-05-13
1306734,2018-05-13 13:28:13,2018-05-13
1221501,2018-05-13 13:28:30,2018-05-13
1930310,2018-05-13 13:28:33,2018-05-13
1636198,2018-05-13 13:28:34,2018-05-13
1347340,2018-05-13 13:28:44,2018-05-13
1884620,2018-05-13 13:28:53,2018-05-13
1193380,2018-05-13 13:28:58,2018-05-13
1602702,2018-05-13 13:29:05,2018-05-13
1750259,2018-05-13 13:29:06,2018-05-13
1572893,2018-05-13 13:29:07,2018-05-13
1147801,2018-05-13 13:29:09,2018-05-13
1903464,2018-05-13 13:29:13,2018-05-13
2057076,2018-05-13 13:29:25,2018-05-13
1268589,2018-05-13 13:29:31,2018-05-13
859338,2018-05-13 13:29:32,2018-05-13
2011493,2018-05-13 13:29:34,2018-05-13
623897,2018-05-13 13:29:37,2018-05-13
2000161,2018-05-13 13:29:43,2018-05-13
1697020,2018-05-13 13:29:45,2018-05-13
2084474,2018-05-13 13:29:47,2018-05-13
2002344,2018-05-13 13:29:53,2018-05-13
787303,2018-05-13 13:29:56,2018-05-13
630950,2018-05-13 13:29:57,2018-05-13
689927,2018-05-13 13:30:03,2018-05-13
790255,2018-05-13 13:30:03,2018-05-13
1952022,2018-05-13 13:30:04,2018-05-13
2108284,2018-05-13 13:30:05,2018-05-13
1244090,2018-05-13 13:30:05,2018-05-13
1186062,2018-05-13 13:30:13,2018-05-13
1155038,2018-05-13 13:30:19,2018-05-13
1739675,2018-05-13 13:30:22,2018-05-13
2091735,2018-05-13 13:30:29,2018-05-13
2059238,2018-05-13 13:30:31,2018-05-13
1134811,2018-05-13 13:30:44,2018-05-13
2088176,2018-05-13 13:30:46,2018-05-13
158124,2018-05-13 13:30:57,2018-05-13
1973323,2018-05-13 13:30:58,2018-05-13
1536205,2018-05-13 13:31:23,2018-05-13
1558146,2018-05-13 13:31:31,2018-05-13
1889389,2018-05-13 13:31:33,2018-05-13
1175288,2018-05-13 13:31:33,2018-05-13
1557742,2018-05-13 13:31:42,2018-05-13
2081889,2018-05-13 13:31:46,2018-05-13
1833851,2018-05-13 13:31:51,2018-05-13
1916894,2018-05-13 13:31:53,2018-05-13
1975350,2018-05-13 13:31:54,2018-05-13
1973162,2018-05-13 13:31:59,2018-05-13
1269272,2018-05-13 13:32:03,2018-05-13
679323,2018-05-13 13:32:09,2018-05-13
1931417,2018-05-13 13:32:12,2018-05-13
1275898,2018-05-13 13:32:24,2018-05-13
1852275,2018-05-13 13:32:29,2018-05-13
1950833,2018-05-13 13:32:34,2018-05-13
1846811,2018-05-13 13:32:40,2018-05-13
1161266,2018-05-13 13:32:57,2018-05-13
2117650,2018-05-13 13:33:05,2018-05-13
1584838,2018-05-13 13:33:09,2018-05-13
2060760,2018-05-13 13:33:14,2018-05-13
1681893,2018-05-13 13:33:17,2018-05-13
1175431,2018-05-13 13:33:19,2018-05-13
1435819,2018-05-13 13:33:24,2018-05-13
1244090,2018-05-13 13:33:35,2018-05-13
1861486,2018-05-13 13:33:36,2018-05-13
1057370,2018-05-13 13:33:37,2018-05-13
644866,2018-05-13 13:33:39,2018-05-13
1255847,2018-05-13 13:33:45,2018-05-13
689454,2018-05-13 13:33:48,2018-05-13
1916317,2018-05-13 13:33:49,2018-05-13
679323,2018-05-13 13:33:51,2018-05-13
981023,2018-05-13 13:33:56,2018-05-13
2098303,2018-05-13 13:33:57,2018-05-13
1191178,2018-05-13 13:34:12,2018-05-13
681283,2018-05-13 13:34:39,2018-05-13
831229,2018-05-13 13:34:49,2018-05-13
581305,2018-05-13 13:34:52,2018-05-13
1544053,2018-05-13 13:34:53,2018-05-13
1323567,2018-05-13 13:35:06,2018-05-13
1720498,2018-05-13 13:35:07,2018-05-13
1676501,2018-05-13 13:35:10,2018-05-13
1231740,2018-05-13 13:35:12,2018-05-13
1240777,2018-05-13 13:35:16,2018-05-13
850554,2018-05-13 13:35:17,2018-05-13
762802,2018-05-13 13:35:18,2018-05-13
1182233,2018-05-13 13:35:18,2018-05-13
1304693,2018-05-13 13:35:18,2018-05-13
1256313,2018-05-13 13:35:20,2018-05-13
1221080,2018-05-13 13:35:24,2018-05-13
2113621,2018-05-13 13:35:31,2018-05-13
2081737,2018-05-13 13:35:35,2018-05-13
2115089,2018-05-13 13:35:36,2018-05-13
1720603,2018-05-13 13:35:46,2018-05-13
1599664,2018-05-13 13:35:47,2018-05-13
1381188,2018-05-13 13:35:55,2018-05-13
1748956,2018-05-13 13:35:57,2018-05-13
1181600,2018-05-13 13:35:58,2018-05-13
1939683,2018-05-13 13:36:00,2018-05-13
